"identif","ds","carga","intensidad","ocupacion","vmed","vel.med","carga.med","carga.15","vmed.15","carga.30","vmed.30","carga.45","vmed.45","Hora","diaSemana","diaMes","Mes","fechaTrunc","Dia_semana","festivo","Tipo de Festivo","Festividad"
"PM20412",2016-11-29 04:45:00,0.03,224,1,75.556294,0.5062152,0.3483874,0.04,1.070011,0.04,0.5785629,0.04,0.8731853,"04","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 05:00:00,0.04,244,0,79.19184,0.5062152,0.3483874,0.04,0.5787268,0.04,0.8733292,0.07,0.7749512,"05","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 05:15:00,0.04,224,0,42.8369868,0.5062152,0.3483874,0.04,0.8734975,0.07,0.7750737,0.12,0.7749512,"05","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 05:30:00,0.04,271,0,64.6498854,0.5062152,0.3483874,0.07,0.7752406,0.12,0.7750737,0.14,0.7749512,"05","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 05:45:00,0.07,484,1,57.3789192,0.5062152,0.3483874,0.12,0.7752406,0.14,0.7750737,0.29,0.6275999,"05","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 06:00:00,0.12,696,1,57.3789192,0.5062152,0.3483874,0.14,0.7752406,0.29,0.6276906,0.44,0.5784828,"06","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 06:15:00,0.14,956,2,57.3789192,0.5062152,0.3483874,0.29,0.6278552,0.44,0.5785629,0.6,0.4311316,"06","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 06:30:00,0.29,1884,5,46.4724736,0.5062152,0.3483874,0.44,0.5787268,0.6,0.4311797,0.67,0.08731208,"06","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 06:45:00,0.44,2944,7,42.8369868,0.5062152,0.3483874,0.6,0.4313414,0.67,0.08728569,0.76,-0.2565075,"06","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 07:00:00,0.6,4068,13,31.9305412,0.5062152,0.3483874,0.67,0.08744219,0.76,-0.2566083,0.67,-1.435317,"07","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 07:15:00,0.67,4660,15,6.48216394,0.5062152,0.3483874,0.76,-0.256457,0.67,-1.435674,0.67,-2.073839,"07","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 10:15:00,0.54,3599,13,21.0240956,0.5062152,0.3483874,0.56,0.1856991,0.52,0.2837966,0.55,0.2837804,"10","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 10:30:00,0.56,3740,10,13.7531294,0.5062152,0.3483874,0.52,0.283956,0.55,0.2837966,0.52,0.3328975,"10","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 10:45:00,0.52,3500,11,21.0240956,0.5062152,0.3483874,0.55,0.283956,0.52,0.3329243,0.55,0.2837804,"10","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 11:00:00,0.55,3639,12,21.0240956,0.5062152,0.3483874,0.52,0.3330845,0.55,0.2837966,0.55,0.3328975,"11","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 11:15:00,0.52,3484,9,24.659575,0.5062152,0.3483874,0.55,0.283956,0.55,0.3329243,0.57,0.3820145,"11","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 11:30:00,0.55,3788,11,21.0240956,0.5062152,0.3483874,0.55,0.3330845,0.57,0.382052,0.55,0.3328975,"11","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 11:45:00,0.55,3693,10,24.659575,0.5062152,0.3483874,0.57,0.3822129,0.55,0.3329243,0.54,0.2837804,"11","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 12:00:00,0.57,3919,11,28.2950618,0.5062152,0.3483874,0.55,0.3330845,0.54,0.2837966,0.54,0.3820145,"12","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 12:15:00,0.55,3625,11,24.659575,0.5062152,0.3483874,0.54,0.283956,0.54,0.382052,0.54,0.3820145,"12","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 12:30:00,0.54,3616,11,21.0240956,0.5062152,0.3483874,0.54,0.3822129,0.54,0.382052,0.53,0.4311316,"12","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 12:45:00,0.54,3655,12,28.2950618,0.5062152,0.3483874,0.54,0.3822129,0.53,0.4311797,0.57,0.3820145,"12","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 13:00:00,0.54,3576,10,28.2950618,0.5062152,0.3483874,0.53,0.4313414,0.57,0.382052,0.57,0.4311316,"13","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 13:15:00,0.53,3583,10,31.9305412,0.5062152,0.3483874,0.57,0.3822129,0.57,0.4311797,0.59,0.4311316,"13","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 13:30:00,0.57,3913,12,28.2950618,0.5062152,0.3483874,0.57,0.4313414,0.59,0.4311797,0.68,0.3820145,"13","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 13:45:00,0.57,3808,10,31.9305412,0.5062152,0.3483874,0.59,0.4313414,0.68,0.382052,0.7,0.2837804,"13","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 14:00:00,0.59,4059,11,31.9305412,0.5062152,0.3483874,0.68,0.3822129,0.7,0.2837966,0.65,0.3328975,"14","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 14:15:00,0.68,4744,12,28.2950618,0.5062152,0.3483874,0.7,0.283956,0.65,0.3329243,0.62,0.3820145,"14","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 14:30:00,0.7,4817,14,21.0240956,0.5062152,0.3483874,0.65,0.3330845,0.62,0.382052,0.63,0.3820145,"14","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 14:45:00,0.65,4511,13,24.659575,0.5062152,0.3483874,0.62,0.3822129,0.63,0.382052,0.62,0.3328975,"14","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 15:00:00,0.62,4245,12,28.2950618,0.5062152,0.3483874,0.63,0.3822129,0.62,0.3329243,0.66,0.2346633,"15","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 15:15:00,0.63,4320,12,28.2950618,0.5062152,0.3483874,0.62,0.3330845,0.66,0.2346688,0.61,0.3328975,"15","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 15:30:00,0.62,4272,11,24.659575,0.5062152,0.3483874,0.66,0.2348276,0.61,0.3329243,0.63,0.3328975,"15","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 15:45:00,0.66,4551,13,17.3886088,0.5062152,0.3483874,0.61,0.3330845,0.63,0.3329243,0.6,0.2346633,"15","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 16:00:00,0.61,4131,13,24.659575,0.5062152,0.3483874,0.63,0.3330845,0.6,0.2346688,0.6,0.2837804,"16","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 16:15:00,0.63,4280,13,24.659575,0.5062152,0.3483874,0.6,0.2348276,0.6,0.2837966,0.65,0.1855462,"16","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 16:30:00,0.6,4164,12,17.3886088,0.5062152,0.3483874,0.6,0.283956,0.65,0.1855411,0.58,0.2346633,"16","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 16:45:00,0.6,4093,12,21.0240956,0.5062152,0.3483874,0.65,0.1856991,0.58,0.2346688,0.58,0.08731208,"16","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 17:00:00,0.65,4484,13,13.7531294,0.5062152,0.3483874,0.58,0.2348276,0.58,0.08728569,0.59,0.08731208,"17","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 17:15:00,0.58,3935,13,17.3886088,0.5062152,0.3483874,0.58,0.08744219,0.59,0.08728569,0.56,0.038195,"17","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 17:30:00,0.58,3969,12,6.48216394,0.5062152,0.3483874,0.59,0.08744219,0.56,0.03815797,0.56,-0.01092208,"17","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 17:45:00,0.59,4004,13,6.48216394,0.5062152,0.3483874,0.56,0.03831374,0.56,-0.01096975,0.63,-0.06003915,"17","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 18:00:00,0.56,3700,12,2.84668158,0.5062152,0.3483874,0.56,-0.01081472,0.63,-0.06009747,0.6,-0.06003915,"18","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 20:00:00,0.59,4048,14,10.11765,0.5062152,0.3483874,0.54,0.2348276,0.57,0.2837966,0.55,0.2346633,"20","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 20:15:00,0.54,3737,11,17.3886088,0.5062152,0.3483874,0.57,0.283956,0.55,0.2346688,0.5,0.4311316,"20","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 20:30:00,0.57,3833,11,21.0240956,0.5062152,0.3483874,0.55,0.2348276,0.5,0.4311797,0.5,0.3820145,"20","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 20:45:00,0.55,3752,11,17.3886088,0.5062152,0.3483874,0.5,0.4313414,0.5,0.382052,0.5,0.4311316,"20","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 21:00:00,0.5,3411,10,31.9305412,0.5062152,0.3483874,0.5,0.3822129,0.5,0.4311797,0.42,0.3328975,"21","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 21:15:00,0.5,3412,10,28.2950618,0.5062152,0.3483874,0.5,0.4313414,0.42,0.3329243,0.38,0.5293658,"21","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 21:30:00,0.5,3365,11,31.9305412,0.5062152,0.3483874,0.42,0.3330845,0.38,0.5294352,0.3,0.6275999,"21","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 21:45:00,0.42,2808,9,24.659575,0.5062152,0.3483874,0.38,0.5295983,0.3,0.6276906,0.29,0.676717,"21","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 22:00:00,0.38,2544,7,39.2015074,0.5062152,0.3483874,0.3,0.6278552,0.29,0.6768183,0.26,0.7258341,"22","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 22:15:00,0.3,1936,7,46.4724736,0.5062152,0.3483874,0.29,0.6769837,0.26,0.725946,0.23,0.7258341,"22","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 22:30:00,0.29,1900,5,50.107953,0.5062152,0.3483874,0.26,0.7261121,0.23,0.725946,0.19,0.7258341,"22","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 22:45:00,0.26,1652,4,53.7434324,0.5062152,0.3483874,0.23,0.7261121,0.19,0.725946,0.21,0.7258341,"22","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 23:00:00,0.23,1500,4,53.7434324,0.5062152,0.3483874,0.19,0.7261121,0.21,0.725946,0.16,0.7749512,"23","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 23:15:00,0.19,1277,3,53.7434324,0.5062152,0.3483874,0.21,0.7261121,0.16,0.7750737,0.15,0.8240682,"23","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 23:30:00,0.21,1316,3,53.7434324,0.5062152,0.3483874,0.16,0.7752406,0.15,0.8242015,0.15,0.7258341,"23","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-29 23:45:00,0.16,1016,3,57.3789192,0.5062152,0.3483874,0.15,0.824369,0.15,0.725946,0.14,0.8731853,"23","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20412",2016-11-30 00:00:00,0.15,972,2,61.0143986,0.5062152,0.3483874,0.15,0.7261121,0.14,0.8733292,0.12,0.8240682,"00","Tuesday","29","11",2016-11-30,"miercoles","laborable",NA,NA
"PM20412",2016-11-30 00:15:00,0.15,896,2,53.7434324,0.5062152,0.3483874,0.14,0.8734975,0.12,0.8242015,0.08,0.8240682,"00","Tuesday","29","11",2016-11-30,"miercoles","laborable",NA,NA
"PM20412",2016-11-30 00:30:00,0.14,880,2,64.6498854,0.5062152,0.3483874,0.12,0.824369,0.08,0.8242015,0.06,1.167888,"00","Tuesday","29","11",2016-11-30,"miercoles","laborable",NA,NA
"PM20412",2016-11-30 00:45:00,0.12,728,1,61.0143986,0.5062152,0.3483874,0.08,0.824369,0.06,1.168095,0.08,0.8240682,"00","Tuesday","29","11",2016-11-30,"miercoles","laborable",NA,NA
"PM20471",2016-11-29 01:00:00,0.04,228,1,82.827312,0.8814394,0.3316731,0.04,1.168268,0.04,1.020712,0.04,0.7258341,"01","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 01:15:00,0.04,221,0,86.462784,0.8814394,0.3316731,0.04,1.020883,0.04,0.725946,0.01,0.4802487,"01","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 01:30:00,0.04,220,0,75.556294,0.8814394,0.3316731,0.04,0.7261121,0.01,0.4803074,0.03,0.8731853,"01","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 01:45:00,0.04,247,0,53.7434324,0.8814394,0.3316731,0.01,0.4804698,0.03,0.8733292,0.03,0.1364292,"01","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 02:00:00,0.01,127,0,35.5660206,0.8814394,0.3316731,0.03,0.8734975,0.03,0.1364134,0.02,-0.2073904,"02","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 02:15:00,0.03,120,1,64.6498854,0.8814394,0.3316731,0.03,0.1365706,0.02,-0.2074806,0.01,-0.01092208,"02","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 02:30:00,0.03,121,0,10.11765,0.8814394,0.3316731,0.02,-0.2073285,0.01,-0.01096975,0.01,-1.140615,"02","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 03:30:00,0.03,129,0,21.0240956,0.8814394,0.3316731,0.03,1.070011,0.03,0.3329243,0.03,0.9714195,"03","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 03:45:00,0.03,176,0,79.19184,0.8814394,0.3316731,0.03,0.3330845,0.03,0.9715846,0.03,0.6275999,"03","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 04:00:00,0.03,172,0,24.659575,0.8814394,0.3316731,0.03,0.9717544,0.03,0.6276906,0.03,0.9223024,"04","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 04:15:00,0.03,148,0,71.9208442,0.8814394,0.3316731,0.03,0.6278552,0.03,0.9224569,0.04,1.020537,"04","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 04:30:00,0.03,148,0,46.4724736,0.8814394,0.3316731,0.03,0.9226259,0.04,1.020712,0.03,1.020537,"04","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 04:45:00,0.03,200,0,68.2853648,0.8814394,0.3316731,0.04,1.020883,0.03,1.020712,0.08,0.9223024,"04","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 05:00:00,0.04,272,1,75.556294,0.8814394,0.3316731,0.03,1.020883,0.08,0.9224569,0.16,0.9714195,"05","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 05:15:00,0.03,280,0,75.556294,0.8814394,0.3316731,0.08,0.9226259,0.16,0.9715846,0.2,0.9714195,"05","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 05:30:00,0.08,557,1,68.2853648,0.8814394,0.3316731,0.16,0.9717544,0.2,0.9715846,0.26,0.9223024,"05","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 05:45:00,0.16,984,2,71.9208442,0.8814394,0.3316731,0.2,0.9717544,0.26,0.9224569,0.5,0.8240682,"05","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 06:00:00,0.2,1380,4,71.9208442,0.8814394,0.3316731,0.26,0.9226259,0.5,0.8242015,0.84,0.5293658,"06","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 06:15:00,0.26,1755,4,68.2853648,0.8814394,0.3316731,0.5,0.824369,0.84,0.5294352,0.87,0.3820145,"06","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 06:30:00,0.5,3323,7,61.0143986,0.8814394,0.3316731,0.84,0.5295983,0.87,0.382052,0.84,0.3820145,"06","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 06:45:00,0.84,6052,13,39.2015074,0.8814394,0.3316731,0.87,0.3822129,0.84,0.382052,0.81,0.2837804,"06","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 07:00:00,0.87,6228,14,28.2950618,0.8814394,0.3316731,0.84,0.3822129,0.81,0.2837966,0.74,-0.4038587,"07","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 07:15:00,0.84,6088,15,28.2950618,0.8814394,0.3316731,0.81,0.283956,0.74,-0.4039915,0.7,-1.877371,"07","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 07:30:00,0.81,5692,16,21.0240956,0.8814394,0.3316731,0.74,-0.4038424,0.7,-1.877823,0.71,-1.877371,"07","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 08:45:00,0.61,4300,11,21.0240956,0.8814394,0.3316731,0.72,0.03831374,0.66,-1.73044,0.63,-2.172073,"08","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 09:00:00,0.72,5044,13,2.84668158,0.8814394,0.3316731,0.66,-1.730311,0.63,-2.172589,0.69,-1.828254,"09","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 10:15:00,0.49,3421,9,50.107953,0.8814394,0.3316731,0.58,0.6278552,0.56,0.6276906,0.54,0.676717,"10","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 10:30:00,0.58,4000,10,46.4724736,0.8814394,0.3316731,0.56,0.6278552,0.54,0.6768183,0.54,0.7749512,"10","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 10:45:00,0.56,3940,11,46.4724736,0.8814394,0.3316731,0.54,0.6769837,0.54,0.7750737,0.5,0.7258341,"10","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 11:00:00,0.54,3648,9,50.107953,0.8814394,0.3316731,0.54,0.7752406,0.5,0.725946,0.53,0.676717,"11","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 11:15:00,0.54,3780,9,57.3789192,0.8814394,0.3316731,0.5,0.7261121,0.53,0.6768183,0.49,0.7258341,"11","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 11:30:00,0.5,3288,8,53.7434324,0.8814394,0.3316731,0.53,0.6769837,0.49,0.725946,0.48,0.7258341,"11","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 11:45:00,0.53,3548,9,50.107953,0.8814394,0.3316731,0.49,0.7261121,0.48,0.725946,0.47,0.7258341,"11","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 12:00:00,0.49,3372,9,53.7434324,0.8814394,0.3316731,0.48,0.7261121,0.47,0.725946,0.46,0.676717,"12","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 12:15:00,0.48,3328,9,53.7434324,0.8814394,0.3316731,0.47,0.7261121,0.46,0.6768183,0.47,0.7749512,"12","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 12:30:00,0.47,3144,8,53.7434324,0.8814394,0.3316731,0.46,0.6769837,0.47,0.7750737,0.47,0.6275999,"12","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 12:45:00,0.46,3136,9,50.107953,0.8814394,0.3316731,0.47,0.7752406,0.47,0.6276906,0.56,0.4802487,"12","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 13:00:00,0.47,3168,8,57.3789192,0.8814394,0.3316731,0.47,0.6278552,0.56,0.4803074,0.53,0.5784828,"13","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 13:15:00,0.47,3141,7,46.4724736,0.8814394,0.3316731,0.56,0.4804698,0.53,0.5785629,0.54,0.6275999,"13","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 13:30:00,0.56,3776,11,35.5660206,0.8814394,0.3316731,0.53,0.5787268,0.54,0.6276906,0.54,0.7258341,"13","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 13:45:00,0.53,3613,10,42.8369868,0.8814394,0.3316731,0.54,0.6278552,0.54,0.725946,0.66,0.676717,"13","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 14:00:00,0.54,3768,9,46.4724736,0.8814394,0.3316731,0.54,0.7261121,0.66,0.6768183,0.61,0.7258341,"14","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 14:15:00,0.54,3720,9,53.7434324,0.8814394,0.3316731,0.66,0.6769837,0.61,0.725946,0.58,0.7258341,"14","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 14:30:00,0.66,4541,10,50.107953,0.8814394,0.3316731,0.61,0.7261121,0.58,0.725946,0.55,0.7258341,"14","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 14:45:00,0.61,4265,10,53.7434324,0.8814394,0.3316731,0.58,0.7261121,0.55,0.725946,0.59,0.7258341,"14","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 15:00:00,0.58,4029,10,53.7434324,0.8814394,0.3316731,0.55,0.7261121,0.59,0.725946,0.54,0.7749512,"15","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 15:15:00,0.55,3749,8,53.7434324,0.8814394,0.3316731,0.59,0.7261121,0.54,0.7750737,0.55,0.7749512,"15","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 15:30:00,0.59,4024,10,53.7434324,0.8814394,0.3316731,0.54,0.7752406,0.55,0.7750737,0.52,0.7258341,"15","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 15:45:00,0.54,3756,9,57.3789192,0.8814394,0.3316731,0.55,0.7752406,0.52,0.725946,0.53,0.7258341,"15","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 16:00:00,0.55,3813,9,57.3789192,0.8814394,0.3316731,0.52,0.7261121,0.53,0.725946,0.51,0.7258341,"16","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 16:15:00,0.52,3468,9,53.7434324,0.8814394,0.3316731,0.53,0.7261121,0.51,0.725946,0.53,0.6275999,"16","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 16:30:00,0.53,3708,8,53.7434324,0.8814394,0.3316731,0.51,0.7261121,0.53,0.6276906,0.53,0.6275999,"16","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 16:45:00,0.51,3436,8,53.7434324,0.8814394,0.3316731,0.53,0.6278552,0.53,0.6276906,0.52,0.676717,"16","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 17:00:00,0.53,3612,9,46.4724736,0.8814394,0.3316731,0.53,0.6278552,0.52,0.6768183,0.51,0.4802487,"17","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 17:15:00,0.53,3612,8,46.4724736,0.8814394,0.3316731,0.52,0.6769837,0.51,0.4803074,0.5,0.676717,"17","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 17:30:00,0.52,3600,9,50.107953,0.8814394,0.3316731,0.51,0.4804698,0.5,0.6768183,0.53,0.4802487,"17","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 17:45:00,0.51,3495,9,35.5660206,0.8814394,0.3316731,0.5,0.6769837,0.53,0.4803074,0.59,0.5293658,"17","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 18:00:00,0.5,3424,8,50.107953,0.8814394,0.3316731,0.53,0.4804698,0.59,0.5294352,0.55,0.4802487,"18","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 18:15:00,0.53,3633,9,35.5660206,0.8814394,0.3316731,0.59,0.5295983,0.55,0.4803074,0.57,0.3820145,"18","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 18:30:00,0.59,4064,10,39.2015074,0.8814394,0.3316731,0.55,0.4804698,0.57,0.382052,0.51,0.5293658,"18","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 18:45:00,0.55,3784,10,35.5660206,0.8814394,0.3316731,0.57,0.3822129,0.51,0.5294352,0.54,0.5784828,"18","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 19:00:00,0.57,3879,11,28.2950618,0.8814394,0.3316731,0.51,0.5295983,0.54,0.5785629,0.48,0.676717,"19","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 19:15:00,0.51,3436,9,39.2015074,0.8814394,0.3316731,0.54,0.5787268,0.48,0.6768183,0.46,0.676717,"19","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
"PM20471",2016-11-29 19:30:00,0.54,3757,9,42.8369868,0.8814394,0.3316731,0.48,0.6769837,0.46,0.6768183,0.42,0.7749512,"19","Tuesday","29","11",2016-11-29,"martes","laborable",NA,NA
